Dívčí Hrad;50.25263;17.64151
Volenice;49.23756;13.73754
Srbce;49.3036;17.23317
Dívčí Kopy;49.26098;15.04349
Nučice;50.0165;14.21662
Beroun;49.96996;14.07609
Královec;50.67493;15.97533
Trhový Štěpánov;49.72118;15.0241
Měňany;49.91444;14.10663
Mořina;49.95938;14.21782
Tuhaň;50.29646;14.52705
Hněvošice;50.00501;18.00653
Broumy;49.95334;13.8482
Šumvald;49.84302;17.13678
Hnojice;49.72322;17.22674
Kornatice;49.66567;13.59694
Pouzdřany;48.9323;16.62824
Ždánice;49.9749;14.95994
Hranice;49.56018;17.70413
Trmice;50.63795;13.99898
Hustopeče nad Bečvou;49.53938;17.87984
Jindřichov;49.6477;17.74902
Tovačov;49.42802;17.29989
Přestanov;50.69027;13.91368
Žerotín;49.72098;17.19534
Nahošovice;49.43945;17.57486
Štětkovice;49.66862;14.50501
Butoves;50.38572;15.42979
Chotoviny;49.47456;14.68215
Choustník;49.3273;14.84137
Lubná;50.08134;13.70474
Řevničov;50.17392;13.82428
Senec;50.06414;13.70147
Borotice;49.73953;14.29245
Brada-Rybníček;50.46414;15.33522
Kvílice;50.25782;14.00289
Božetice;49.45489;14.44357
Drahelčice;50.0284;14.18854
Vrbka;49.21925;17.41428
Loštice;49.74305;16.92057
Kozlovice;49.46385;13.57725
Dublovice;49.67603;14.334
Lochovice;49.85085;13.9737
Koloveč;49.48877;13.11703
Hlásná Třebaň;49.92725;14.20759
Libomyšl;49.87507;14.00674
Liteň;49.90387;14.15512
Horní Kozolupy;49.83573;12.94551
Káranice;50.15494;15.56197
Popelín;49.21683;15.20585
Újezd u Svatého Kříže;49.85897;13.56876
Pulečný;50.67621;15.17008
Vracovice;48.91042;15.90949
Bílov;49.73351;18.00086
Životice u Nového Jičína;49.55737;18.06202
Střeň;49.68683;17.15694
Starý Šachov;50.71797;14.36622
Chvalšiny;48.86953;14.21375
Jitkov;49.66342;15.73186
Pavlov;50.09728;14.16558
Libníkovice;50.24802;15.98917
Všeradice;49.87332;14.1022
Vysoký Újezd;49.97009;14.19911
Zadní Třebaň;49.91128;14.20762
Nové Hrady;48.80285;14.81644
Nová Včelnice;49.23308;15.07776
Chudoslavice;50.58167;14.18606
Jarošov nad Nežárkou;49.20812;15.0778
Horní Suchá;49.79916;18.48423
Skalná;50.17291;12.36916
Rabí;49.28227;13.61665
Vochov;49.75403;13.27374
Březno;50.38602;13.41455
Nový Hrozenkov;49.33683;18.19979
Křemže;48.90748;14.2958
Svatoňovice;49.79708;17.67088
Kamenický Šenov;50.77392;14.47642
Malá Veleň;50.74673;14.26984
Podluhy;49.79551;13.91128
Nižbor;50.00334;13.99765
Rožmitál na Šumavě;48.71022;14.39332
Dobrná;50.77604;14.29541
Hořovice;49.83578;13.90466
Loděnice;49.99154;14.1656
Bolatice;49.95412;18.09009
Přehvozdí;50.02374;14.84361
Osek;49.82411;13.86431
Kanina;50.41858;14.59869
Neveklov;49.76567;14.51557
Zvíkovské Podhradí;49.42707;14.20853
Otročiněves;49.98161;13.97838
Markvartovice;49.91099;18.23533
Bratčice;49.84983;15.4338
Chyňava;50.03081;14.0812
Jivina;49.79444;13.8381
